nomem_encr,gender_ds,age_qt,has_partner_now_fl,actual_number_of_household_children_qt,number_of_household_children_increase_fl,got_first_child_fl,got_married_fl,married_now_fl,actual_civil_status_ds,actual_domestic_situation_ds,actual_dwelling_ds,actual_urban_type_ds,actual_occupation_type_ds,actual_household_gross_monthly_income_qt,actual_household_gross_monthly_income_med_qt,actual_household_gross_monthly_income_std_qt,actual_household_net_monthly_income_qt,actual_household_net_monthly_income_med_qt,actual_household_net_monthly_income_std_qt,cf20m130,cf19l130,cf18k130,cf17j130,cf14g130,cf15h130,cf16i130,cf20m031,cf19l031,cf18k031,cf17j031,cf20m028,cf17j028,cf20m029,cf19l029,cf08a178,cf08a179,cf10c166,cf11d186,cf20m129,cf20m456,cf20m457,cf20m458,cf19l472,cf20m203_ds,cf20m204_ds,cf20m202_ds,cf20m251,cf17j398,cf20m245_ds,cf20m248_ds,cf20m249,cf20m387,cf20m384,cd20m024,ca18f023,cd20m083,cf20m005,cf20m009,ch20m219,cf20m007,cf20m008,cf20m011,cf20m012,cf20m013,cf20m014,cf20m015,cf20m016,personality_1,personality_2,personality_3,personality_4,personality_5,cf20m130_isna_fl,cf19l130_isna_fl,cf18k130_isna_fl,cf17j130_isna_fl,cf14g130_isna_fl,cf15h130_isna_fl,cf16i130_isna_fl,cf20m031_isna_fl,cf19l031_isna_fl,cf20m028_isna_fl,cf20m029_isna_fl,cf19l029_isna_fl,cf20m251_isna_fl,cf20m249_isna_fl
729596,male,23.0,1.0,3.0,1.0,1.0,0.0,0.0,Never been married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Slightly urban,Attends school or is studying,13200.0,14155.942698103,6125.963528816398,8300.0,8300.0,3637.297407751039,6.0,10.0,10.0,10.0,,,,,,,,2020.0,2017.0,,,,,,,2.0,,,,,missing,missing,missing,,0.0,missing,missing,,,,,,,1963.0,1967.0,0.0,1.0,,1.0,,,,,,1.1400719117942555,1.0761341514238199,-0.7102875020241886,-2.960784222665008,-0.7938635187643739,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
705417,female,28.0,1.0,1.0,1.0,1.0,0.0,0.0,Never been married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Slightly urban,Paid employment,6340.0,5860.0,553.2291305871669,4700.0,4500.0,409.2607810335332,,,1.0,2.0,,,,,,,,,2014.0,2017.0,2017.0,,,,,,2019.0,,,,1.0,4.0,3.0,1400.0,,0.0,missing,,880.0,,,15000.0,,,1968.0,0.0,,,1.0,,,,,1.0,-0.7620134089150172,-0.49255415087933646,-0.7643947569978513,-0.4219683874633772,-1.081730717892274,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
717122,male,24.0,1.0,3.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Slightly urban,Paid employment,14525.2813077395,11134.0543580714,1699.805478444146,9000.0,6750.0,1130.4551047968928,,,,,,,,,,,,,,,,,,,,,,,,,missing,missing,missing,,,missing,missing,,,,,,,1957.0,1962.0,,1.0,,1.0,,,,,,-0.4855232919126095,-0.4122900022368953,0.8903827407697219,0.7146166163928585,-0.7065739683668184,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
720481,female,35.0,0.0,1.0,0.0,0.0,0.0,0.0,Never been married," Single, with child(ren)",Self owned dwelling,Extremely urban,"Autonomous professional, freelancer, or self-employed",3800.0,1770.0,1004.2873748649496,3200.0,1350.0,912.7260754952106,,,,,,,,,,,,,2016.0,,,,,,,,,,,,missing,missing,missing,,,missing,missing,,,,,3000.0,152000.0,,,,,,,,,,,,-1.6748970070738811,0.17755608046569213,1.1959952069731181,-1.1536963835844338,1.4777604505056665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
732120,female,19.0,1.0,4.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Not urban,Attends school or is studying,7856.63705178199,6600.0,987.3165721534684,5332.0,3550.0,592.3271340221581,,10.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,missing,missing,missing,,,missing,missing,,,,,,,,,0.0,,,,,,,,,0.8795282109558242,1.0367197029525579,0.1433912391795409,-1.721617966586377,-0.157472642186322,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
708715,female,45.0,1.0,2.0,0.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Moderately urban,Takes care of the housekeeping,6007.90950879188,6007.90950879188,845.4170475735531,4500.0,4500.0,718.2173082588678,,,,,,,,2003.0,2003.0,2003.0,2003.0,,2000.0,2002.0,2002.0,,,,,,2005.0,2007.0,,,missing,missing,missing,,,missing,missing,,,,,,,1941.0,1949.0,0.0,1.0,,1.0,,,,,,0.6517762290018732,-0.6486445942542018,-1.1679794369589929,0.6959880279223056,0.27353296696078255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
706703,male,30.0,1.0,0.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, without child(ren)",Self owned dwelling,Extremely urban,Paid employment,6450.0,5080.0,2051.3211349823923,4600.0,3788.0,1486.8837346625464,2.0,2.0,5.0,4.0,,,,,,,,,2010.0,2014.0,2014.0,,,,,2.0,,,,,missing,missing,missing,,64102.8512704388,missing,missing,,,,260000.0,10000.0,166318.0,1948.0,1958.0,0.0,1.0,,1.0,,,,,,-1.561393307008345,-0.942077961739826,-1.6627058208448235,0.45003500031373456,0.6755880513909304,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
700582,female,34.0,1.0,0.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, without child(ren)",Self owned dwelling,Extremely urban,Paid employment,5903.32319375198,5903.32319375198,3.6790872170781335e-12,4000.0,4000.0,0.0,2.0,2.0,2.0,3.0,,,,,,,,,2013.0,2016.0,2016.0,,,,,2.0,,,,,missing,missing,missing,,,missing,missing,,,,,,,1956.0,1952.0,0.0,1.0,,1.0,,,,,2.0,-0.2318083555054136,-0.5044845282278291,1.0555307888945746,-0.143560779742069,0.4169223328094746,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
731310,male,40.0,1.0,1.0,0.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Rental dwelling,Extremely urban,"Autonomous professional, freelancer, or self-employed",3744.0,3744.0,150.01893819842147,3044.0,3044.0,198.1734777227449,,,,,,,,2011.0,2011.0,2011.0,2011.0,,2007.0,2009.0,2009.0,,,,,,2013.0,,,,missing,missing,missing,,,missing,missing,,,,,,,,1956.0,0.0,,,1.0,,,,,2.0,0.390934411653963,-1.4248611278366645,0.3444306973990675,-0.05473162218707675,1.483040831189963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
720318,female,42.0,0.0,0.0,0.0,0.0,0.0,0.0,Never been married,Single,Rental dwelling,Slightly urban,Paid employment,4250.0,4000.0,502.26758532950083,2900.0,2800.0,366.6942138412417,,,,,,,,,,,,,,2020.0,,,,,,,2011.0,2011.0,,,missing,missing,missing,,31420.4924531746,missing,missing,,,,,,,1950.0,1948.0,0.0,1.0,,1.0,,,,,,0.41078407726778104,-0.18159532122482522,-1.5056775965616311,-1.1328527526291654,-1.1295544843304453,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
732600,female,20.0,1.0,0.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, without child(ren)",Rental dwelling,Slightly urban,Attends school or is studying,655.61580209934,644.744433561074,124.50371764927941,550.0,550.0,106.25,7.0,5.0,7.0,,,,,,,,,,,2019.0,2019.0,,,,,3.0,,,,,missing,missing,missing,,,missing,missing,,,,,,,1980.0,1979.0,0.0,1.0,,1.0,,,,1.0,1.0,0.7765667017523588,-0.12767743415988198,1.2267741658897697,-1.0167654599292701,1.0599941418642833,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
706943,female,40.0,1.0,2.0,0.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Rental dwelling,Very urban,Takes care of the housekeeping,2285.0,2285.0,91.12079604271891,1800.0,1800.0,49.2544843474156,,,,,,,,2002.0,2002.0,,2002.0,,2000.0,2003.0,2003.0,,,,,,2004.0,2006.0,,,missing,missing,missing,,0.0,missing,missing,,,,,,,1953.0,1954.0,,1.0,,1.0,,,,,,-0.8807579925089449,-0.3570143168889332,0.6135177949230275,0.0849559851518789,-0.3806224847035847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
707352,female,35.0,0.0,3.0,1.0,0.0,0.0,0.0,Never been married," Single, with child(ren)",Rental dwelling,Very urban,Takes care of the housekeeping,2525.31003883958,2525.31003883958,31.78611744238355,1758.0,1758.0,0.0,0.0,,0.0,5.0,,,,,,,,,,,,,,,,1.0,2006.0,2008.0,2019.0,,missing,missing,missing,,,0.0,missing,,,,,,,,1965.0,1.0,,,1.0,,,,,1.0,-0.146065641843288,-0.15021363392056672,0.4915367824887318,-0.5020573015219146,1.456292194883758,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
721444,male,42.0,1.0,2.0,0.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Slightly urban,Paid employment,4200.0,3850.0,375.9457770380288,2500.0,2450.0,121.56688311669042,,,,,,,,2006.0,2006.0,2006.0,2006.0,,2001.0,2003.0,2003.0,,,,,,2011.0,2015.0,,,missing,missing,missing,,10145.2653982042,missing,missing,,,,185000.0,,,1949.0,1953.0,0.0,1.0,,1.0,,,,,,0.4546409511650577,-1.0446382263324447,-0.517082129699652,0.3526823585800905,-0.9941808886592481,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
717548,female,19.0,1.0,2.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Not urban,Attends school or is studying,5000.0,5000.0,0.0,3000.0,3000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,missing,missing,missing,,,missing,missing,,,,,,,1967.0,1975.0,0.0,1.0,,1.0,,,,,,1.495144897902015,-1.0546857605884614,1.7449393625397736,1.3010506723786956,1.0483231879415986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
702016,male,33.0,1.0,1.0,1.0,1.0,0.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Rental dwelling,Extremely urban,Paid employment,3300.0,3300.0,0.0,2700.0,2700.0,32.43530062242885,1.0,,2.0,2.0,,,,2013.0,2013.0,2013.0,2013.0,,2013.0,2013.0,2013.0,,,,,1.0,2015.0,,,,missing,missing,missing,,,missing,missing,,,,,,,1964.0,,0.0,1.0,,1.0,,,,,,0.3979447725284748,-0.4174342821668796,-1.359044436846833,-0.6512500023660186,-1.395265861873701,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
722640,female,33.0,0.0,0.0,0.0,0.0,0.0,0.0,Never been married,Single,Self owned dwelling,Not urban,Paid employment,4822.098295147,4822.098295147,4.600047203520017e-12,3000.0,3000.0,0.0,0.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,2.0,,,,,missing,missing,missing,,5166.05236132968,missing,missing,,,,,2000.0,,1941.0,1945.0,1.0,1.0,,1.0,,,,,,0.7346433720515408,0.3728181432120749,-0.09096566711418191,-0.12045982103014044,0.6606287552065406,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
732306,female,34.0,1.0,0.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, without child(ren)",Rental dwelling,Extremely urban,Paid employment,1880.0,1820.0,581.3803362616457,1660.0,1608.0,495.61974358630846,,,,,,,,,,,,,2016.0,2016.0,2016.0,,,,,,,,,,missing,missing,missing,,,missing,missing,,,,,,,1954.0,1956.0,0.0,1.0,,1.0,,,,1.0,2.0,1.0633461140718976,0.38019622112652623,0.34857781122850734,-0.2951227926495242,0.8929465009619826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
721257,female,30.0,1.0,4.0,1.0,1.0,0.0,0.0,Never been married,"(Un)married co-habitation, with child(ren)",Rental dwelling,Slightly urban,Paid employment,5563.21251542946,4729.72270330757,1361.0662296282112,4000.0,3500.0,959.2269369093277,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,missing,missing,missing,,742.202128803199,missing,missing,,,,,,,,,,,,,,,,,,-0.08311939408948284,-2.1448157400324668,0.7130178991202872,0.02475968417907437,0.37097894999858644,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
721939,male,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Never been married,Single,Self owned dwelling,Very urban,Paid employment,3500.0,3500.0,0.0,2400.0,2350.0,77.05321581629707,,,,,,,,,,,,,,,,,,,,,,,,,missing,missing,missing,,2512.25496317551,missing,missing,,,,165000.0,,155000.0,1955.0,1962.0,0.0,1.0,,1.0,,,,,,-0.0017809269556422155,-0.05492855133154621,-1.134547820412909,-0.7896941776040451,-1.2077618832852874,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
708690,female,32.0,1.0,0.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, without child(ren)",Self owned dwelling,Moderately urban,Paid employment,6391.0,5450.0,765.6774180292508,4500.0,4128.0,594.4759459589379,0.0,1.0,2.0,3.0,,,,,,,,,2015.0,2016.0,2016.0,,,,,2.0,,,,,missing,missing,missing,,,missing,missing,,,,,500.0,,1963.0,1964.0,0.0,1.0,,1.0,,,,1.0,1.0,0.49764182763048614,0.7324863949198976,0.3727810867020462,1.0351122505538015,0.05754114761763364,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
705110,male,20.0,1.0,2.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Extremely urban,Attends school or is studying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing,missing,missing,,,missing,missing,,,,,,,1970.0,1974.0,0.0,1.0,,1.0,,,,,,-0.6214965747571054,1.275354764937819,-1.055349394622012,0.3573581410218936,0.8599614620414275,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
703175,male,36.0,0.0,0.0,0.0,0.0,0.0,0.0,Never been married,Single,Self owned dwelling,Not urban,Paid employment,2950.0,2720.0,161.8511572447021,2425.0,2300.0,254.7596432824684,10.0,2.0,,5.0,,,,,,,,,,,,,,,,2.0,,,,,missing,missing,missing,,,missing,missing,,,,145000.0,500.0,135000.0,,1956.0,0.0,1.0,,1.0,,,,2.0,2.0,0.3235422561393529,1.1791784679539112,-1.5946061123574564,-1.4929318161063585,0.7039137120549007,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
715729,male,36.0,0.0,0.0,0.0,0.0,0.0,0.0,Never been married,Single,Rental dwelling,Extremely urban,Paid employment,3750.0,2650.0,534.887670428821,2690.0,2050.0,327.55661531548077,,,2.0,,,,,,,,,,,2018.0,,,,,,,,,,,missing,missing,missing,,,missing,missing,,,,,,,1947.0,1952.0,0.0,1.0,,1.0,,,,1.0,2.0,0.7509197644415254,-1.4376504241444643,-2.7275901879596747,0.4568089145792668,1.0578159875823347,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
710495,male,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Never been married,Single,Self owned dwelling,Not urban,Paid employment,3092.0,2859.0,190.92685196674773,2250.0,1750.0,240.77170617153843,5.0,5.0,,,,,,,,,,,,,,,,,,2.0,,,,,missing,missing,missing,,1334.77338900654,missing,missing,,,,170000.0,,140000.0,1965.0,1966.0,0.0,1.0,,1.0,,,,,,-1.769131417789208,1.3850938570101925,-0.8523246350992826,0.5820020195391329,-0.3991954121597366,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
712169,female,20.0,0.0,0.0,1.0,1.0,0.0,0.0,Never been married,Single,Rental dwelling,Very urban,Attends school or is studying,900.0,8613.39129462891,3533.369524382098,850.0,5475.0,1869.979942883471,8.0,7.0,12.0,10.0,,,,,,,,,,,,,,,,2.0,,,,,missing,missing,missing,,,missing,missing,,,,,,,1970.0,1974.0,0.0,1.0,,1.0,,,,,,0.2702900894359673,-0.5538063241397653,1.269464887220747,0.7446034343903857,0.573736662058241,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
710372,male,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Divorced,Single,Self owned dwelling,Very urban,Paid employment,3150.0,3150.0,22.024634867865633,2000.0,2000.0,44.39610898213516,,,,,,,,,,,,,,,,,,,,,2012.0,2014.0,,,missing,missing,missing,,23153.6326523507,missing,missing,,,,145000.0,1000.0,,1946.0,1950.0,0.0,1.0,,1.0,,,,,,-0.8645641952187236,-0.6841297539942947,0.15171486605896722,-0.5501185659088806,0.7541938976565041,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
711824,female,27.0,1.0,0.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, without child(ren)",Self owned dwelling,Not urban,Paid employment,7745.70425849882,5982.47711902668,1437.317281218673,5000.0,4000.0,777.2532544573113,1.0,1.0,2.0,3.0,,,,,,,,,2014.0,2015.0,2015.0,,,,,2.0,,,,,missing,missing,missing,,33864.6747216033,missing,missing,,,,,1000.0,,1964.0,1964.0,1.0,1.0,,1.0,,,,,,-0.6189300414798806,0.16287075763665335,0.13421231185497615,0.23023066927905278,-0.38431279882587777,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
715042,female,20.0,1.0,3.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Not urban,Attends school or is studying,5062.0,4932.0,369.9295969619708,3832.0,3584.0,329.85472798684293,15.0,,15.0,10.0,,,,,,,,2019.0,,,,,,,,2.0,,,,,missing,missing,missing,,,missing,missing,,,,,,,1969.0,1970.0,,1.0,,1.0,,,,,,-0.962649668922685,-0.4476452015025064,0.7381348643377476,0.3074021160576178,-0.6917528448970321,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
701424,female,20.0,0.0,2.0,0.0,0.0,0.0,0.0,Never been married," Single, with child(ren)",Self owned dwelling,Very urban,First-time job seeker,,2600.0,82.14782228326169,,1900.0,61.22499489587565,15.0,10.0,10.0,15.0,,,,,,,,,2016.0,,,,,,,2.0,,,,,missing,missing,missing,,,missing,missing,,,,,,,1961.0,1968.0,0.0,1.0,,1.0,,,,2.0,2.0,0.7462916248812986,-0.1478678656135821,0.6667846368674802,-1.0845014009939178,-1.3313200219835601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
721217,female,40.0,0.0,2.0,0.0,0.0,0.0,0.0,Divorced," Single, with child(ren)",Rental dwelling,Slightly urban,Paid employment,1000.0,1400.0,177.2973305900104,800.0,1200.0,178.1634705045403,,,,,,,,,,,,,,,,,,,,,2001.0,2003.0,,,missing,missing,missing,,,missing,missing,,,,,2000.0,,,1958.0,0.0,,,1.0,,,,,1.0,1.8802438791868046,1.5846208402810764,1.3467054097367388,1.3114255057307056,0.9695849652222772,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
717730,female,23.0,0.0,0.0,0.0,0.0,0.0,0.0,Never been married,Single,Rental dwelling,Moderately urban,Attends school or is studying,549.001505149669,549.001505149669,0.0,450.0,450.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,missing,missing,missing,,,missing,missing,,,,,,,,1969.0,0.0,,,1.0,,,,,2.0,-1.3275310167291081,-0.20374295829020111,-1.7858485113232425,0.09113436817390874,0.5866728312125683,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
721537,female,19.0,1.0,3.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Not urban,Attends school or is studying,5658.78097594157,4262.09624408387,901.360223925237,4150.0,3250.0,569.36139636649,7.0,10.0,7.0,9.0,,,,,,,,,,,,,,,,3.0,,,,,missing,missing,missing,,,missing,missing,,,,,,,1973.0,1977.0,0.0,1.0,,1.0,,,,,,-0.25742596708631504,-0.14117624492582706,2.1446205396289972,1.4823730723511368,-0.043833591558005223,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
728299,female,39.0,1.0,3.0,0.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Slightly urban,Paid employment,4450.0,4225.0,158.95568002610153,3000.0,3000.0,103.09228547118113,,,,,,,,2012.0,2012.0,2012.0,2012.0,,2001.0,2003.0,2003.0,,,,,,2008.0,2010.0,2013.0,,missing,missing,missing,,,missing,missing,,,,,12000.0,,1957.0,1956.0,0.0,1.0,,1.0,,,,1.0,1.0,-1.7209476685207181,0.4055012333982839,1.9315451337882785,1.2522742504662072,0.5233538196264229,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
730286,male,29.0,1.0,2.0,1.0,1.0,0.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Very urban,Paid employment,5300.0,5300.0,107.73469881006561,4050.0,4050.0,76.52605299157504,1.0,2.0,1.0,2.0,,,,2016.0,2016.0,2016.0,2016.0,,2012.0,2016.0,2016.0,,,,,2.0,2017.0,2019.0,,,6.0,5.0,6.0,400.0,10456.1192131689,1.0,1.0,2.0,300.0,,285000.0,40000.0,180000.0,1960.0,1959.0,0.0,1.0,,1.0,,,,,,-0.5966159715373821,-1.1875039851676967,1.332505252607775,0.8507313974057664,2.1147778600981506,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
732157,male,40.0,1.0,3.0,0.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Slightly urban,Paid employment,4450.0,4225.0,158.95568002610153,3000.0,3000.0,103.09228547118113,,,,,,,,,2012.0,2012.0,2012.0,,2002.0,,2003.0,,,,,,,,,,missing,missing,missing,,,missing,missing,,,,295000.0,12500.0,195000.0,,,,,,,,,,,,-0.37231901403844997,0.9737400080737119,-0.5836238832976924,0.09972730835488913,-0.37216078021789806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
700760,male,39.0,1.0,2.0,1.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Slightly urban,"Autonomous professional, freelancer, or self-employed",10000.0,10000.0,651.1314194811524,6500.0,6500.0,350.6092258744665,0.0,1.0,1.0,,,,,2015.0,2015.0,2015.0,2015.0,,2004.0,2013.0,2013.0,,,,,1.0,2014.0,,,,missing,missing,missing,,0.0,missing,missing,,,,,40000.0,,1948.0,1949.0,,1.0,,1.0,,,,,,1.1339810983903351,-0.545425076458017,-1.7676776722096212,-0.3240219526958857,0.0825203568119083,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
713009,female,19.0,1.0,2.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Not urban,Attends school or is studying,4796.44809967718,3500.0,556.5720774520562,3800.0,2826.0,499.2026268366879,,10.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,missing,missing,missing,,0.0,missing,missing,,,,,,,1968.0,1976.0,0.0,1.0,,1.0,,,,,,-0.9668969166880861,1.0688164835415,-0.9249749494240571,-1.3052834998812586,-2.0257278827353655,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
708608,male,32.0,1.0,0.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, without child(ren)",Self owned dwelling,Not urban,Paid employment,7745.70425849882,5982.47711902668,1437.317281218673,5000.0,4000.0,777.2532544573113,1.0,1.0,2.0,2.0,,,,,,,,,2013.0,2013.0,2013.0,,,,,2.0,,,,,missing,missing,missing,,,missing,missing,,,,,6000.0,,1959.0,1959.0,1.0,1.0,,1.0,,,,,1.0,0.6110233933987416,0.00829550388829611,-1.3365513107098137,-0.4651037979023432,-0.5267694485682434,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
731088,female,34.0,1.0,0.0,0.0,0.0,1.0,1.0,Married,"(Un)married co-habitation, without child(ren)",Self owned dwelling,Not urban,Paid employment,4315.0,4145.0,115.9423097575652,3793.0,3612.0,114.10233754986544,1.0,,1.0,2.0,,,,2017.0,2017.0,2017.0,2017.0,,2014.0,2014.0,2014.0,,,,,2.0,,,,,missing,missing,missing,,,missing,missing,,,,250000.0,,,1956.0,1959.0,1.0,1.0,,1.0,,,,2.0,1.0,0.9779398411457694,1.2236706875636736,0.09473527050972315,-1.0169977305605988,-0.489271418627311,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
712700,female,42.0,1.0,2.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Very urban,Paid employment,5700.0,5250.0,261.5521854628345,4200.0,3985.0,115.7252044227584,,,,,,,,,,,,,2008.0,2009.0,2009.0,,,,,,2011.0,2014.0,,,missing,missing,missing,,1145.0502172394,missing,missing,,,,290000.0,15000.0,198000.0,1945.0,1948.0,0.0,1.0,,1.0,,,,,,0.4635747199254955,-0.18676336099967838,-0.2695660904679897,0.5210718598683857,-0.17504222246261086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
724622,female,43.0,1.0,2.0,0.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Very urban,Paid employment,9868.4567520403,9346.52614482911,248.82065407905287,6080.0,5941.0,122.31426653493779,,,,,,,,2007.0,2007.0,2007.0,2007.0,,2002.0,2003.0,2003.0,,,,,,2008.0,2011.0,,,missing,missing,missing,,62442.8478290348,missing,missing,,,,,,,1942.0,1944.0,0.0,1.0,,1.0,,,,,,-0.009090727756943065,1.180306339782061,1.0709113305815852,-1.3511291390318905,1.295197209459087,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
