nomem_encr,actual_household_gross_monthly_income_qt,actual_household_net_monthly_income_qt,actual_household_gross_monthly_income_med_qt,actual_household_gross_monthly_income_std_qt,actual_household_net_monthly_income_std_qt,age_qt,gender_ds,got_married_fl,actual_household_net_monthly_income_med_qt,cf20m130_zero,cf20m130_negative,belbezig_2020_imputed,brutoink_f_2020_imputed,nettoink_f_2020_imputed,burgstat_2020_imputed,oplcat_2020_imputed,partner_2020_imputed,sted_2020_imputed,woning_2020_imputed,woonvorm_2020_imputed,cf20m130_imputed,cf20m129_imputed,cf20m128_imputed,cf20m005_imputed,cf20m008_imputed,cf20m009_imputed,cf20m012_imputed,cf20m014_imputed,cf20m398_imputed,cf20m025_imputed,cf20m028_imputed,cf20m029_imputed,cf20m030_imputed,cf20m031_imputed,cf20m402_imputed,cf20m166_imputed,cf20m185_imputed,cf20m186_imputed,cf20m250_imputed,cf20m251_imputed,cf20m471_imputed,cf20m472_imputed,cf20m486_imputed,cv20l068_imputed,cv20l103_imputed,cv20l125_imputed,cv20l126_imputed,cv20l130_imputed,cs20m180_imputed,cs20m370_imputed,cr20m041_imputed,cr20m093_imputed,cr20m094_imputed,ca20g023_imputed,cd20m024_imputed,ci20m043_imputed,ci20m309_imputed,ch20m219_imputed,year_last_child_imputed,num_children_imputed,cf20m130,cf20m129,cf20m128,cf20m025,cf20m030,cf20m402,cf20m166,ch20m219,migration_background_bg,belbezig_2020,brutoink_f_2020,nettoink_f_2020,burgstat_2020,oplcat_2020,partner_2020,sted_2020,woning_2020,woonvorm_2020,same_sex_ds,personality_1,personality_2,personality_3,personality_4,personality_5,new_child
707352,2525.31003883958,1758.0,2525.31003883958,31.78611744238355,0.0,35.0,female,0.0,1758.0,0.0,0.0,8.0,2525.31003883958,1758.0,5.0,4.0,0.0,2.0,2.0,4.0,0.0,1.0,1.0,,,1965.0,,,,2.0,2017.0,,2.0,,,8.0,1.0,1.0,,,2.0,,,0.0,5.0,3.0,2.0,3.0,3.0,,5.0,4.0,1.0,,,0.0,1.0,1.0,2019.0,3,0.0,1.0,1.0,,,,8.0,1.0,202.0,8.0,2525.31003883958,1758.0,5.0,4.0,0.0,2.0,2.0,4.0,False,-0.146065641843288,-0.1502136339205667,0.4915367824887318,-0.5020573015219146,1.456292194883758,1.0
721444,4200.0,2500.0,3850.0,375.9457770380288,121.56688311669042,42.0,male,0.0,2450.0,,,1.0,4200.0,2500.0,1.0,4.0,1.0,4.0,1.0,3.0,,,2.0,1949.0,,1953.0,,,9907.0,1.0,2001.0,2003.0,1.0,2006.0,1.0,,1.0,1.0,6.0,128.0,2.0,,2.0,0.0,3.0,3.0,2.0,3.0,0.0,,6.0,1.0,1.0,,185000.0,0.0,1.0,0.0,2015.0,2,,,2.0,1.0,1.0,1.0,,0.0,0.0,1.0,4200.0,2500.0,1.0,4.0,1.0,4.0,1.0,3.0,False,0.4546409511650577,-1.0446382263324447,-0.517082129699652,0.3526823585800905,-0.994180888659248,0.0
717548,5000.0,3000.0,5000.0,0.0,0.0,19.0,female,0.0,3000.0,,,7.0,0.0,0.0,5.0,3.0,1.0,5.0,1.0,3.0,,,2.0,1967.0,,1975.0,,,,,,,,,,,,,,,2.0,,,0.0,4.0,1.0,5.0,5.0,0.0,4.0,6.0,4.0,4.0,,,0.0,1.0,0.0,,0,,,2.0,,,,,0.0,,7.0,0.0,0.0,5.0,3.0,1.0,5.0,1.0,3.0,False,1.495144897902015,-1.0546857605884614,1.7449393625397736,1.3010506723786956,1.0483231879415986,0.0
702016,3300.0,2700.0,3300.0,0.0,32.43530062242885,33.0,male,0.0,2700.0,1.0,1.0,1.0,3300.0,2700.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1964.0,,1968.0,,,,1.0,2013.0,2013.0,1.0,2013.0,1.0,,3.0,2.0,23.0,500.0,2.0,,4.0,1.0,4.0,3.0,4.0,4.0,3.0,,3.0,3.0,3.0,,,1.0,2.0,0.0,2015.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,102.0,1.0,3300.0,2700.0,1.0,6.0,1.0,1.0,2.0,3.0,False,0.3979447725284748,-0.4174342821668796,-1.359044436846833,-0.6512500023660186,-1.395265861873701,0.0
722640,4822.098295147,3000.0,4822.098295147,4.6000472035200166e-12,0.0,33.0,female,0.0,3000.0,0.0,0.0,1.0,4822.098295147,3000.0,5.0,5.0,0.0,5.0,1.0,1.0,0.0,2.0,1.0,1941.0,,1945.0,,,6883.0,,,,,,,6.0,,,,,2.0,,,0.0,3.0,1.0,5.0,4.0,99.0,,6.0,4.0,4.0,8000.0,,0.0,5.0,1.0,,0,0.0,2.0,1.0,,,,6.0,1.0,0.0,1.0,4822.098295147,3000.0,5.0,5.0,0.0,5.0,1.0,1.0,False,0.7346433720515408,0.3728181432120749,-0.0909656671141819,-0.1204598210301404,0.6606287552065406,1.0
732306,1880.0,1660.0,1820.0,581.3803362616457,495.61974358630846,34.0,female,0.0,1608.0,,,1.0,1880.0,1660.0,5.0,6.0,1.0,1.0,2.0,2.0,,,2.0,1954.0,,1956.0,,4.0,,1.0,2016.0,2016.0,2.0,,1.0,,2.0,1.0,,,2.0,,3.0,0.0,5.0,1.0,4.0,5.0,2.0,7.0,6.0,2.0,4.0,,,0.0,5.0,0.0,,0,,,2.0,1.0,2.0,1.0,,0.0,0.0,1.0,1880.0,1660.0,5.0,6.0,1.0,1.0,2.0,2.0,False,1.0633461140718976,0.3801962211265262,0.3485778112285073,-0.2951227926495242,0.8929465009619826,0.0
721257,5563.21251542946,4000.0,4729.72270330757,1361.0662296282112,959.2269369093276,30.0,female,0.0,3500.0,0.0,-6.0,1.0,2125.41591619464,1500.0,5.0,3.0,1.0,4.0,2.0,3.0,2.0,5.0,1.0,1963.0,,1971.0,,,-9.0,,,,,,,6.0,,,,,2.0,,,0.0,4.0,4.0,1.0,4.0,1.0,,6.0,4.0,4.0,,,0.0,5.0,0.0,,0,,,,,,,,,102.0,1.0,2125.41591619464,1500.0,5.0,3.0,1.0,4.0,2.0,3.0,False,-0.0831193940894828,-2.1448157400324668,0.7130178991202872,0.0247596841790743,0.3709789499985864,0.0
721939,3500.0,2400.0,3500.0,0.0,77.05321581629707,35.0,male,0.0,2350.0,,,1.0,3500.0,2400.0,5.0,4.0,0.0,2.0,1.0,1.0,,,2.0,1955.0,,1962.0,,,2475.0,,,,,,,7.0,,,,,2.0,,,0.0,4.0,2.0,3.0,2.0,99.0,,5.0,4.0,4.0,,165000.0,0.0,1.0,0.0,,0,,,2.0,,,,7.0,0.0,0.0,1.0,3500.0,2400.0,5.0,4.0,0.0,2.0,1.0,1.0,False,-0.0017809269556422,-0.0549285513315462,-1.134547820412909,-0.7896941776040451,-1.2077618832852874,0.0
708690,6391.0,4500.0,5450.0,765.6774180292508,594.4759459589379,32.0,female,0.0,4128.0,0.0,0.0,1.0,3202.0,2250.0,5.0,5.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,1963.0,,1964.0,,1.0,,1.0,2015.0,2016.0,2.0,,1.0,,1.0,1.0,,,2.0,,4.0,0.0,3.0,2.0,3.0,4.0,0.0,,6.0,1.0,4.0,500.0,,0.0,5.0,0.0,,0,0.0,2.0,1.0,1.0,2.0,1.0,,0.0,0.0,1.0,3202.0,2250.0,5.0,5.0,1.0,3.0,1.0,2.0,False,0.4976418276304861,0.7324863949198976,0.3727810867020462,1.0351122505538015,0.0575411476176336,1.0
705110,,,,,,20.0,male,0.0,,,,7.0,0.0,0.0,5.0,3.0,1.0,1.0,1.0,3.0,,,3.0,1970.0,,1974.0,,,,,,,,,,,,,,,2.0,,,0.0,3.0,3.0,3.0,3.0,99.0,,6.0,4.0,4.0,,,0.0,5.0,0.0,,0,,,3.0,,,,,0.0,,7.0,0.0,0.0,5.0,3.0,1.0,1.0,1.0,3.0,False,-0.6214965747571054,1.275354764937819,-1.055349394622012,0.3573581410218936,0.8599614620414275,0.0
703175,2950.0,2425.0,2720.0,161.8511572447021,254.7596432824684,36.0,male,0.0,2300.0,10.0,10.0,1.0,2950.0,2425.0,5.0,5.0,0.0,5.0,1.0,1.0,10.0,2.0,1.0,,,1956.0,,16.0,,,,,,,,8.0,,,,,2.0,,,0.0,4.0,1.0,5.0,5.0,0.0,3.0,6.0,1.0,1.0,20000.0,145000.0,0.0,5.0,0.0,,0,10.0,2.0,1.0,,,,8.0,0.0,0.0,1.0,2950.0,2425.0,5.0,5.0,0.0,5.0,1.0,1.0,False,0.3235422561393529,1.1791784679539112,-1.5946061123574564,-1.4929318161063585,0.7039137120549007,1.0
715729,3750.0,2690.0,2650.0,534.887670428821,327.5566153154808,36.0,male,0.0,2050.0,0.0,-7.0,1.0,3750.0,2690.0,5.0,6.0,0.0,1.0,2.0,1.0,2.0,2.0,3.0,1947.0,,1952.0,,0.0,,1.0,2017.0,2018.0,2.0,,1.0,8.0,2.0,3.0,,,2.0,,4.0,0.0,3.0,2.0,2.0,4.0,2.0,,6.0,2.0,4.0,,,0.0,5.0,0.0,,0,,,3.0,1.0,2.0,1.0,,0.0,101.0,1.0,3750.0,2690.0,5.0,6.0,0.0,1.0,2.0,1.0,False,0.7509197644415254,-1.4376504241444643,-2.7275901879596747,0.4568089145792668,1.0578159875823347,1.0
710495,3092.0,2250.0,2859.0,190.92685196674773,240.77170617153843,29.0,male,0.0,1750.0,5.0,5.0,1.0,3092.0,2250.0,5.0,5.0,0.0,5.0,1.0,1.0,5.0,2.0,1.0,1965.0,,1966.0,,,1333.0,,,,,,,6.0,,,,,2.0,,,0.0,3.0,1.0,2.0,4.0,0.0,,6.0,1.0,4.0,,170000.0,0.0,5.0,0.0,,0,5.0,2.0,1.0,,,,6.0,0.0,0.0,1.0,3092.0,2250.0,5.0,5.0,0.0,5.0,1.0,1.0,False,-1.769131417789208,1.3850938570101925,-0.8523246350992826,0.5820020195391329,-0.3991954121597366,1.0
712169,900.0,850.0,8613.39129462891,3533.369524382098,1869.979942883471,20.0,female,0.0,5475.0,8.0,8.0,7.0,900.0,850.0,5.0,3.0,0.0,2.0,2.0,1.0,8.0,2.0,1.0,1970.0,,1974.0,,,15448.0,,,,,,,,,,,,2.0,,,0.0,4.0,2.0,3.0,5.0,1.0,4.0,5.0,1.0,4.0,,,0.0,5.0,0.0,,0,8.0,2.0,1.0,,,,,0.0,0.0,7.0,900.0,850.0,5.0,3.0,0.0,2.0,2.0,1.0,False,0.2702900894359673,-0.5538063241397653,1.269464887220747,0.7446034343903857,0.573736662058241,0.0
710372,3150.0,2000.0,3150.0,22.024634867865636,44.39610898213516,43.0,male,0.0,2000.0,,,1.0,3150.0,2000.0,3.0,5.0,0.0,2.0,1.0,1.0,,,2.0,1946.0,,1950.0,,,23146.0,,,,,,,9.0,,,,,2.0,,,0.0,3.0,2.0,3.0,4.0,0.0,6.0,3.0,4.0,1.0,3500.0,145000.0,0.0,5.0,0.0,2014.0,2,,,2.0,,,,9.0,0.0,0.0,1.0,3150.0,2000.0,3.0,5.0,0.0,2.0,1.0,1.0,False,-0.8645641952187236,-0.6841297539942947,0.1517148660589672,-0.5501185659088806,0.7541938976565041,0.0
711824,7745.70425849882,5000.0,5982.47711902668,1437.317281218673,777.2532544573113,27.0,female,0.0,4000.0,1.0,1.0,1.0,3391.22694966811,2250.0,5.0,4.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,1964.0,,1964.0,,,33842.0,1.0,2014.0,2015.0,2.0,,1.0,,1.0,2.0,,,2.0,,4.0,0.0,2.0,2.0,3.0,4.0,1.0,5.0,6.0,1.0,4.0,-9.0,260000.0,0.0,5.0,1.0,,0,1.0,2.0,1.0,1.0,2.0,1.0,,1.0,0.0,1.0,3391.22694966811,2250.0,5.0,4.0,1.0,5.0,1.0,2.0,False,-0.6189300414798806,0.1628707576366533,0.1342123118549761,0.2302306692790527,-0.3843127988258777,1.0
715042,5062.0,3832.0,4932.0,369.9295969619708,329.85472798684293,20.0,female,0.0,3584.0,15.0,15.0,7.0,500.0,380.0,5.0,3.0,1.0,5.0,1.0,3.0,15.0,2.0,1.0,1969.0,,1970.0,,,,2.0,2019.0,,2.0,,,,2.0,2.0,,,2.0,,,0.0,,,,,0.0,4.0,5.0,1.0,4.0,,,0.0,,0.0,,0,15.0,2.0,1.0,2.0,2.0,,,,0.0,7.0,500.0,380.0,5.0,3.0,1.0,5.0,1.0,3.0,False,-0.962649668922685,-0.4476452015025064,0.7381348643377476,0.3074021160576178,-0.6917528448970321,0.0
701424,,,2600.0,82.14782228326169,61.22499489587565,20.0,female,0.0,1900.0,15.0,15.0,5.0,0.0,0.0,5.0,2.0,0.0,2.0,1.0,4.0,15.0,2.0,1.0,1961.0,,1968.0,,16.0,,2.0,2016.0,,2.0,,1.0,,2.0,2.0,,,2.0,,,0.0,5.0,1.0,5.0,5.0,1.0,5.0,6.0,1.0,4.0,,,0.0,,0.0,,0,15.0,2.0,1.0,2.0,2.0,1.0,,0.0,0.0,5.0,0.0,0.0,5.0,2.0,0.0,2.0,1.0,4.0,False,0.7462916248812986,-0.1478678656135821,0.6667846368674802,-1.0845014009939178,-1.33132002198356,0.0
721217,1000.0,800.0,1400.0,177.2973305900104,178.1634705045403,40.0,female,0.0,1200.0,,,1.0,1000.0,800.0,3.0,4.0,0.0,4.0,2.0,4.0,,,2.0,1956.0,1990.0,1958.0,,,,,,,,,,5.0,,,,,2.0,,,0.0,5.0,1.0,5.0,4.0,0.0,5.0,5.0,4.0,1.0,2000.0,,0.0,2.0,0.0,2003.0,2,,,2.0,,,,5.0,0.0,0.0,1.0,1000.0,800.0,3.0,4.0,0.0,4.0,2.0,4.0,False,1.8802438791868048,1.5846208402810764,1.3467054097367388,1.3114255057307056,0.9695849652222772,0.0
717730,549.001505149669,450.0,549.001505149669,0.0,0.0,23.0,female,0.0,450.0,,,7.0,549.001505149669,450.0,5.0,6.0,0.0,3.0,2.0,1.0,,,3.0,1960.0,2016.0,1969.0,,,,,,,,,,9.0,,,,,2.0,,,0.0,3.0,1.0,3.0,5.0,0.0,4.0,6.0,4.0,4.0,,,0.0,5.0,0.0,,0,,,3.0,,,,9.0,0.0,0.0,7.0,549.001505149669,450.0,5.0,6.0,0.0,3.0,2.0,1.0,False,-1.327531016729108,-0.2037429582902011,-1.7858485113232423,0.0911343681739087,0.5866728312125683,0.0
721537,5658.78097594157,4150.0,4262.09624408387,901.360223925237,569.36139636649,19.0,female,0.0,3250.0,7.0,7.0,7.0,0.0,0.0,5.0,3.0,1.0,5.0,1.0,3.0,7.0,3.0,1.0,1973.0,,1977.0,,,,,,,,,,,,,,,2.0,,,0.0,5.0,5.0,3.0,1.0,0.0,2.0,2.0,4.0,4.0,,,0.0,,0.0,,0,7.0,3.0,1.0,,,,,0.0,0.0,7.0,0.0,0.0,5.0,3.0,1.0,5.0,1.0,3.0,False,-0.257425967086315,-0.141176244925827,2.144620539628997,1.4823730723511368,-0.0438335915580052,0.0
728299,4450.0,3000.0,4225.0,158.95568002610153,103.09228547118111,39.0,female,0.0,3000.0,,,1.0,600.0,750.0,1.0,4.0,1.0,4.0,1.0,3.0,,,2.0,1957.0,,1956.0,,15.0,,1.0,2001.0,2003.0,1.0,2012.0,1.0,,2.0,1.0,,,2.0,,3.0,0.0,2.0,1.0,5.0,3.0,99.0,6.0,6.0,1.0,1.0,9000.0,,0.0,1.0,0.0,2013.0,3,,,2.0,1.0,1.0,1.0,,0.0,0.0,1.0,600.0,750.0,1.0,4.0,1.0,4.0,1.0,3.0,False,-1.720947668520718,0.4055012333982839,1.9315451337882783,1.2522742504662072,0.5233538196264229,0.0
730286,5300.0,4050.0,5300.0,107.7346988100656,76.52605299157504,29.0,male,0.0,4050.0,1.0,1.0,1.0,3700.0,2750.0,1.0,5.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1960.0,,1959.0,,,10456.0,1.0,2012.0,2016.0,1.0,2016.0,1.0,,1.0,2.0,8.0,400.0,2.0,,1.0,0.0,3.0,4.0,2.0,2.0,0.0,5.0,3.0,1.0,1.0,15000.0,285000.0,0.0,5.0,0.0,2019.0,2,1.0,2.0,1.0,1.0,1.0,1.0,,0.0,0.0,1.0,3700.0,2750.0,1.0,5.0,1.0,2.0,1.0,3.0,False,-0.5966159715373821,-1.1875039851676967,1.332505252607775,0.8507313974057664,2.1147778600981506,1.0
732157,4450.0,3000.0,4225.0,158.95568002610153,103.09228547118111,40.0,male,0.0,3000.0,,,1.0,3850.0,2250.0,1.0,4.0,1.0,4.0,1.0,3.0,,,2.0,1955.0,,1957.0,,4.0,,1.0,2002.0,2003.0,1.0,2012.0,1.0,,2.0,2.0,,,2.0,,3.0,0.0,3.0,3.0,2.0,4.0,0.0,,6.0,1.0,1.0,10000.0,295000.0,0.0,1.0,0.0,2013.0,3,,,,,,,,,0.0,1.0,3850.0,2250.0,1.0,4.0,1.0,4.0,1.0,3.0,False,-0.3723190140384499,0.973740008073712,-0.5836238832976924,0.0997273083548891,-0.372160780217898,0.0
700760,10000.0,6500.0,10000.0,651.1314194811524,350.6092258744665,39.0,male,0.0,6500.0,0.0,0.0,3.0,5500.0,3500.0,1.0,5.0,1.0,4.0,1.0,3.0,0.0,1.0,1.0,1948.0,,1949.0,,,0.0,1.0,2004.0,2013.0,1.0,2015.0,1.0,,2.0,1.0,,980.0,2.0,,1.0,0.0,2.0,4.0,1.0,2.0,99.0,7.0,2.0,1.0,1.0,65000.0,,1.0,1.0,0.0,2014.0,1,0.0,1.0,1.0,1.0,1.0,1.0,,,0.0,3.0,5500.0,3500.0,1.0,5.0,1.0,4.0,1.0,3.0,False,1.1339810983903351,-0.545425076458017,-1.7676776722096212,-0.3240219526958857,0.0825203568119083,1.0
713009,4796.44809967718,3800.0,3500.0,556.5720774520562,499.2026268366879,19.0,female,0.0,2826.0,7.0,7.0,7.0,411.448099677184,350.0,5.0,4.0,1.0,5.0,1.0,3.0,10.0,2.0,3.0,1968.0,,1976.0,,,0.0,2.0,2017.0,,2.0,,1.0,,1.0,1.0,,,2.0,,,0.0,5.0,2.0,4.0,3.0,99.0,,6.0,2.0,4.0,,,0.0,,0.0,,0,,,3.0,2.0,2.0,1.0,,0.0,,7.0,411.448099677184,350.0,5.0,4.0,1.0,5.0,1.0,3.0,False,-0.966896916688086,1.0688164835415,-0.9249749494240572,-1.3052834998812586,-2.025727882735365,0.0
708608,7745.70425849882,5000.0,5982.47711902668,1437.317281218673,777.2532544573113,32.0,male,0.0,4000.0,1.0,1.0,1.0,4354.47730883071,2750.0,5.0,5.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,1959.0,,1959.0,,16.0,,1.0,2013.0,2013.0,2.0,,1.0,,1.0,2.0,,,2.0,,2.0,0.0,3.0,2.0,2.0,4.0,1.0,,6.0,1.0,4.0,5000.0,,0.0,5.0,1.0,,0,1.0,2.0,1.0,1.0,2.0,1.0,,1.0,0.0,1.0,4354.47730883071,2750.0,5.0,5.0,1.0,5.0,1.0,2.0,False,0.6110233933987416,0.0082955038882961,-1.3365513107098137,-0.4651037979023432,-0.5267694485682434,1.0
731088,4315.0,3793.0,4145.0,115.9423097575652,114.10233754986544,34.0,female,1.0,3612.0,1.0,1.0,1.0,2115.0,1793.0,1.0,4.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,1956.0,,1959.0,,14.0,,1.0,2014.0,2014.0,1.0,2017.0,1.0,,2.0,2.0,,,2.0,,5.0,0.0,5.0,2.0,3.0,4.0,1.0,5.0,6.0,1.0,4.0,-9.0,250000.0,0.0,5.0,1.0,,0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,2115.0,1793.0,1.0,4.0,1.0,5.0,1.0,2.0,False,0.9779398411457694,1.2236706875636736,0.0947352705097231,-1.0169977305605988,-0.489271418627311,1.0
712700,5700.0,4200.0,5250.0,261.5521854628345,115.7252044227584,42.0,female,0.0,3985.0,,,1.0,1900.0,1700.0,5.0,5.0,1.0,2.0,1.0,3.0,,,2.0,1945.0,,1948.0,,,1149.0,1.0,2008.0,2009.0,2.0,,1.0,,1.0,1.0,,150.0,2.0,,1.0,0.0,4.0,1.0,4.0,4.0,0.0,3.0,6.0,1.0,1.0,12000.0,290000.0,0.0,1.0,0.0,2014.0,2,,,2.0,1.0,2.0,1.0,,0.0,0.0,1.0,1900.0,1700.0,5.0,5.0,1.0,2.0,1.0,3.0,False,0.4635747199254955,-0.1867633609996783,-0.2695660904679897,0.5210718598683857,-0.1750422224626108,0.0
724622,9868.4567520403,6080.0,9346.52614482911,248.82065407905287,122.3142665349378,43.0,female,0.0,5941.0,,,1.0,3095.93060721119,2080.0,1.0,6.0,1.0,2.0,1.0,3.0,,,2.0,1942.0,,1944.0,,,62446.0,1.0,2002.0,2003.0,1.0,2007.0,1.0,,2.0,2.0,,,2.0,,5.0,0.0,3.0,3.0,2.0,4.0,0.0,7.0,6.0,1.0,1.0,,310000.0,0.0,1.0,0.0,2011.0,2,,,2.0,1.0,1.0,1.0,,0.0,0.0,1.0,3095.93060721119,2080.0,1.0,6.0,1.0,2.0,1.0,3.0,False,-0.009090727756943,1.180306339782061,1.0709113305815852,-1.3511291390318905,1.295197209459087,0.0
729821,2840.0,2100.0,2300.0,246.8328678407003,210.86641853231737,36.0,female,0.0,1600.0,0.0,-7.0,1.0,2840.0,2100.0,5.0,4.0,0.0,2.0,1.0,4.0,1.0,1.0,2.0,1956.0,,1956.0,,,758.783895453772,,,,,,,8.0,,,,2731.0,2.0,,,0.0,5.0,1.0,5.0,5.0,1.0,,6.0,4.0,1.0,6000.0,200000.0,0.0,1.0,1.0,2018.0,2,,,,,,,,,0.0,1.0,2840.0,2100.0,5.0,4.0,0.0,2.0,1.0,4.0,False,-0.1098768197376482,0.874054059621695,0.0702427345839653,0.1848539226411787,0.6675255879297983,0.0
731267,900.0,800.0,900.0,217.40898478827103,217.40898478827103,25.0,female,0.0,800.0,0.0,0.0,7.0,900.0,800.0,5.0,3.0,0.0,3.0,2.0,1.0,6.0,3.0,3.0,1954.0,2019.0,1960.0,,13.0,,2.0,2020.0,,2.0,,,9.0,1.0,1.0,,,2.0,,,0.0,5.0,1.0,5.0,3.0,2.0,5.0,6.0,4.0,4.0,,,0.0,5.0,0.0,,0,,,3.0,2.0,2.0,,,0.0,0.0,7.0,900.0,800.0,5.0,3.0,0.0,3.0,2.0,1.0,False,-0.9162192299242704,1.4334816130837371,1.755769143418647,0.6795328910576327,0.1415883212156969,0.0
717390,10000.0,6500.0,10000.0,651.1314194811524,350.6092258744665,33.0,female,0.0,6500.0,1.0,1.0,1.0,4500.0,3000.0,1.0,6.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,1955.0,,1955.0,,,58286.0,1.0,2004.0,2014.0,1.0,2015.0,1.0,,1.0,1.0,,150.0,2.0,,5.0,0.0,3.0,2.0,2.0,4.0,1.0,7.0,6.0,1.0,1.0,10000.0,1000000.0,0.0,1.0,0.0,2014.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,1.0,4500.0,3000.0,1.0,6.0,1.0,4.0,1.0,3.0,False,-0.1301924141625689,-0.768661361381896,0.3035140149980396,0.2128565677585577,-0.4604247635918315,1.0
716853,1080.0,1000.0,1080.0,81.18747035488201,112.42238256773751,41.0,female,0.0,1000.0,,,1.0,1080.0,1000.0,3.0,4.0,0.0,1.0,2.0,4.0,,,2.0,1951.0,2011.0,1954.0,,,,,,,,,,10.0,,,,,2.0,,,0.0,5.0,4.0,2.0,4.0,99.0,,6.0,4.0,1.0,,,0.0,5.0,0.0,2002.0,1,,,2.0,,,,10.0,0.0,101.0,1.0,1080.0,1000.0,3.0,4.0,0.0,1.0,2.0,4.0,False,1.0801835467933691,1.3129409145816855,1.7615967893894058,1.440361975923352,-1.122656687338664,0.0
725867,3827.17922263622,3340.0,1809.75797226616,435.6234299928509,386.0389813502663,29.0,female,0.0,1490.0,0.0,-10.0,4.0,1075.67080272897,840.0,5.0,4.0,0.0,4.0,1.0,4.0,0.0,2.0,3.0,1950.0,,1956.0,,7.0,,2.0,2018.0,,2.0,,1.0,,2.0,1.0,,613.0,2.0,,,0.0,3.0,4.0,1.0,4.0,0.0,3.0,5.0,1.0,1.0,1000.0,,0.0,1.0,1.0,2014.0,1,,,3.0,2.0,2.0,1.0,,1.0,202.0,4.0,1075.67080272897,840.0,5.0,4.0,0.0,4.0,1.0,4.0,False,0.1472763421900552,-0.1360381092729825,-0.3760478029311013,0.5844575162695742,1.3049751160038148,1.0
713891,6662.0,5070.0,5062.0,619.8170273676728,530.210570537606,20.0,female,0.0,3470.0,10.0,10.0,13.0,1000.0,1000.0,5.0,2.0,1.0,5.0,1.0,3.0,10.0,2.0,1.0,1962.0,,1962.0,,,0.0,,,,,,,,,,,,2.0,,,0.0,3.0,2.0,4.0,4.0,99.0,5.0,6.0,4.0,4.0,5500.0,,0.0,,0.0,,0,10.0,2.0,1.0,,,,,0.0,,13.0,1000.0,1000.0,5.0,2.0,1.0,5.0,1.0,3.0,False,-1.6777973917098488,0.3210170946983522,0.1949739738833782,0.4187068066332498,-0.0162428676171707,0.0
705001,3750.0,2720.0,4550.0,506.3451382402125,360.16996969584653,38.0,male,1.0,3387.0,0.0,-8.0,10.0,2050.0,1620.0,1.0,4.0,1.0,5.0,1.0,3.0,1.0,1.0,2.0,1954.0,,1959.0,,,19295.0,1.0,2016.0,2017.0,1.0,2020.0,1.0,,1.0,1.0,10.0,80.0,2.0,,1.0,0.0,3.0,1.0,2.0,4.0,99.0,5.0,6.0,1.0,1.0,4000.0,190000.0,0.0,5.0,0.0,2020.0,2,,,2.0,1.0,1.0,1.0,,0.0,0.0,10.0,2050.0,1620.0,1.0,4.0,1.0,5.0,1.0,3.0,False,-0.5140785546830606,-0.0947423271326354,-3.1870926293282187,-0.0380428645392054,-0.3290032345779662,0.0
708115,7185.12265481229,4950.0,7185.12265481229,995.9566485393218,514.0314482691938,39.0,female,0.0,4950.0,,,1.0,4285.12265481229,2750.0,1.0,3.0,1.0,1.0,1.0,2.0,,,3.0,,,1954.0,,5.0,,1.0,2007.0,2015.0,1.0,2015.0,1.0,,2.0,2.0,,,2.0,,4.0,0.0,5.0,1.0,5.0,4.0,2.0,,5.0,1.0,4.0,,450000.0,0.0,5.0,0.0,,0,,,3.0,1.0,1.0,1.0,,0.0,101.0,1.0,4285.12265481229,2750.0,1.0,3.0,1.0,1.0,1.0,2.0,False,-1.050124543487965,0.7523049511756622,-0.4393066809729915,2.090712659651315,0.1011162522092053,0.0
718364,9000.0,6750.0,5800.0,1457.6502199447716,1140.2453333778024,31.0,female,1.0,4450.0,2.0,2.0,1.0,3600.0,2750.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1951.0,,1957.0,,,44983.0,1.0,2018.0,2019.0,1.0,2019.0,1.0,6.0,1.0,2.0,,100.0,2.0,,3.0,0.0,3.0,2.0,4.0,4.0,1.0,5.0,6.0,2.0,1.0,4000.0,,0.0,5.0,0.0,2019.0,1,2.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,1.0,3600.0,2750.0,1.0,6.0,1.0,1.0,2.0,2.0,False,1.2879594302862103,0.6716752027161295,-0.7663706632363646,0.4279517588322078,0.3334198764085775,0.0
